,Temp,Irradiance,Time,Monat,Wochentag,TagArt,Verbrauch,WW,Heiz
3984,15.37,0.0,0,6,0,0,0.31626773460352336,0.07932692307692307,0.0
3985,15.13,0.0,1,6,0,0,0.2125554292121765,0.039663461538461536,0.0
3986,14.89,0.0,2,6,0,0,0.1880016098357455,0.013221153846153846,0.0
3987,14.67,0.0,3,6,0,0,0.17407556442762206,0.013221153846153846,0.0
3988,14.49,7.0,4,6,0,0,0.17260966377539544,0.039663461538461536,0.0
3989,14.34,20.0,5,6,0,0,0.19313225527169794,0.13221153846153846,0.0
3990,14.13,35.0,6,6,0,0,0.2902480877475067,0.3834134615384615,0.0
3991,13.93,50.0,7,6,0,0,0.4525964584546867,0.4098557692307692,0.0
3992,13.58,117.0,8,6,0,0,0.5050023694266065,0.3701923076923077,0.0
3993,12.99,92.0,9,6,0,0,0.5324879871287033,0.2776442307692307,0.0
3994,12.73,121.0,10,6,0,0,0.5159966196227935,0.2512019230769231,0.0
3995,12.77,115.0,11,6,0,0,0.5079341708210222,0.2247596153846154,0.0
3996,12.61,118.0,12,6,0,0,0.5552094251359749,0.2247596153846154,0.0
3997,12.64,95.0,13,6,0,0,0.5881921695886552,0.21153846153846154,0.0
3998,12.65,96.0,14,6,0,0,0.5072012267874138,0.18509615384615385,0.0
3999,12.88,115.0,15,6,0,0,0.44856524508922785,0.15865384615384615,0.0
4000,12.99,45.0,16,6,0,0,0.41998020314432655,0.19831730769230768,0.0
4001,13.0,51.0,17,6,0,0,0.43097444651697236,0.2776442307692307,0.0
4002,13.0,54.0,18,6,0,0,0.48814452349327137,0.29086538461538464,0.0
4003,12.78,0.0,19,6,0,0,0.5786638155106617,0.3834134615384615,0.0
4004,12.71,0.0,20,6,0,0,0.6244731801261324,0.4098557692307692,0.0
4005,12.68,0.0,21,6,0,0,0.5867262704483134,0.3701923076923077,0.0
4006,12.68,0.0,22,6,0,0,0.5566753318774821,0.21153846153846154,0.0
4007,12.71,0.0,23,6,0,0,0.4661560437064642,0.13221153846153846,0.0
4008,12.73,0.0,0,6,1,0,0.3155874145171803,0.07932692307692307,0.0
4009,12.75,0.0,1,6,1,0,0.21209820352421102,0.039663461538461536,0.0
4010,12.77,0.0,2,6,1,0,0.18759720158242413,0.013221153846153846,0.0
4011,12.76,0.0,3,6,1,0,0.1737011123932889,0.013221153846153846,0.0
4012,12.8,7.0,4,6,1,0,0.17223836501083087,0.039663461538461536,0.0
4013,13.05,46.0,5,6,1,0,0.19271681058905973,0.13221153846153846,0.0
4014,13.69,78.0,6,6,1,0,0.28962373825315657,0.3834134615384615,0.0
4015,13.96,105.0,7,6,1,0,0.45162288328384226,0.4098557692307692,0.0
4016,14.96,144.0,8,6,1,0,0.5039160643363875,0.3701923076923077,0.0
4017,15.81,164.0,9,6,1,0,0.5313425579360576,0.2776442307692307,0.0
4018,16.81,290.0,10,6,1,0,0.5148866647947467,0.2512019230769231,0.0
4019,17.61,119.0,11,6,1,0,0.5068415589213792,0.2247596153846154,0.0
4020,18.84,158.0,12,6,1,0,0.5540151199056453,0.2247596153846154,0.0
4021,19.37,167.0,13,6,1,0,0.5869269156078522,0.21153846153846154,0.0
4022,19.98,94.0,14,6,1,0,0.5061101914645737,0.18509615384615385,0.0
4023,20.08,61.0,15,6,1,0,0.447600341268885,0.15865384615384615,0.0
4024,19.11,37.0,16,6,1,0,0.41907678830875356,0.19831730769230768,0.0
4025,17.39,95.0,17,6,1,0,0.43004738209328963,0.2776442307692307,0.0
4026,16.47,30.0,18,6,1,0,0.4870944812947483,0.29086538461538464,0.0
4027,15.91,0.0,19,6,1,0,0.5774190580977299,0.3834134615384615,0.0
4028,15.19,0.0,20,6,1,0,0.6231298829875068,0.4098557692307692,0.0
4029,14.81,0.0,21,6,1,0,0.5854641700937789,0.3701923076923077,0.0
4030,14.38,0.0,22,6,1,0,0.5554778734543445,0.21153846153846154,0.0
4031,13.86,0.0,23,6,1,0,0.4651533004894611,0.13221153846153846,0.0
4032,13.21,0.0,0,6,2,0,0.31492652461003934,0.07932692307692307,0.0
4033,12.87,0.0,1,6,2,0,0.2116540363534587,0.039663461538461536,0.0
4034,12.47,0.0,2,6,2,0,0.18720434340392017,0.013221153846153846,0.0
4035,12.2,0.0,3,6,2,0,0.17333735480269258,0.013221153846153846,0.0
4036,12.27,7.0,4,6,2,0,0.17187767063770687,0.039663461538461536,0.0
4037,13.07,102.0,5,6,2,0,0.19231323111887016,0.13221153846153846,0.0
4038,14.43,232.0,6,6,2,0,0.28901722035784977,0.3834134615384615,0.0
4039,15.67,353.0,7,6,2,0,0.4506771136481653,0.4098557692307692,0.0
4040,15.66,310.0,8,6,2,0,0.5028607845309246,0.3701923076923077,0.0
4041,15.09,194.0,9,6,2,0,0.530229842619946,0.2776442307692307,0.0
4042,15.03,179.0,10,6,2,0,0.5138084108682885,0.2512019230769231,0.0
4043,15.05,183.0,11,6,2,0,0.5057801526809718,0.2247596153846154,0.0
4044,14.87,138.0,12,6,2,0,0.5528549247658864,0.2247596153846154,0.0
4045,15.26,84.0,13,6,2,0,0.5856977981179294,0.21153846153846154,0.0
4046,15.94,122.0,14,6,2,0,0.5050503168201762,0.18509615384615385,0.0
4047,15.64,52.0,15,6,2,0,0.4466629954081921,0.15865384615384615,0.0
4048,14.61,51.0,16,6,2,0,0.4181991752794112,0.19831730769230768,0.0
4049,14.11,50.0,17,6,2,0,0.4291467949123238,0.2776442307692307,0.0
4050,13.63,10.0,18,6,2,0,0.4860744284654341,0.29086538461538464,0.0
4051,12.95,0.0,19,6,2,0,0.5762098510710876,0.3834134615384615,0.0
4052,12.64,0.0,20,6,2,0,0.6218249502550639,0.4098557692307692,0.0
4053,12.48,0.0,21,6,2,0,0.584238115368264,0.3701923076923077,0.0
4054,12.3,0.0,22,6,2,0,0.5543146150844825,0.21153846153846154,0.0
4055,12.07,0.0,23,6,2,0,0.4641791958590787,0.13221153846153846,0.0
4056,12.08,0.0,0,6,3,0,0.3142851875006317,0.07932692307692307,0.0
4057,11.98,0.0,1,6,3,0,0.21122301015033315,0.039663461538461536,0.0
4058,11.76,0.0,2,6,3,0,0.18682310816966535,0.013221153846153846,0.0
4059,11.58,0.0,3,6,3,0,0.17298435921749136,0.013221153846153846,0.0
4060,11.31,31.0,4,6,3,0,0.17152764763292647,0.039663461538461536,0.0
4061,11.39,177.0,5,6,3,0,0.19192159179969193,0.13221153846153846,0.0
4062,11.46,123.0,6,6,3,0,0.2884286466493521,0.3834134615384615,0.0
4063,12.23,87.0,7,6,3,0,0.44975932492908094,0.4098557692307692,0.0
4064,12.07,115.0,8,6,3,0,0.5018367256781342,0.3701923076923077,0.0
4065,12.37,165.0,9,6,3,0,0.5291500476437574,0.2776442307692307,0.0
4066,12.33,217.0,10,6,3,0,0.5127620575596391,0.2512019230769231,0.0
4067,12.73,186.0,11,6,3,0,0.5047501486673397,0.2247596153846154,0.0
4068,12.78,228.0,12,6,3,0,0.5517290547264999,0.2247596153846154,0.0
4069,12.88,283.0,13,6,3,0,0.5845050442735967,0.21153846153846154,0.0
4070,13.03,118.0,14,6,3,0,0.5040217989719522,0.18509615384615385,0.0
4071,13.11,162.0,15,6,3,0,0.4457533814941629,0.15865384615384615,0.0
4072,13.11,125.0,16,6,3,0,0.41734752693297344,0.19831730769230768,0.0
4073,12.84,46.0,17,6,3,0,0.428272852078974,0.2776442307692307,0.0
4074,12.38,23.0,18,6,3,0,0.4850845543758864,0.29086538461538464,0.0
4075,10.53,0.0,19,6,3,0,0.5750364193363843,0.3834134615384615,0.0
4076,10.06,0.0,20,6,3,0,0.6205586252767189,0.4098557692307692,0.0
4077,9.75,0.0,21,6,3,0,0.5830483343261008,0.3701923076923077,0.0
4078,9.52,0.0,22,6,3,0,0.5531857722275129,0.21153846153846154,0.0
4079,9.3,0.0,23,6,3,0,0.4632339106394648,0.13221153846153846,0.0
4080,9.09,0.0,0,6,4,0,0.3136635221640177,0.07932692307692307,0.0
4081,8.93,0.0,1,6,4,0,0.21080520484630483,0.039663461538461536,0.0
4082,8.82,0.0,2,6,4,0,0.1864535665899972,0.013221153846153846,0.0
4083,8.68,0.0,3,6,4,0,0.1726421910852304,0.013221153846153846,0.0
4084,8.62,7.0,4,6,4,0,0.17118836090426084,0.039663461538461536,0.0
4085,8.74,20.0,5,6,4,0,0.1915419652310689,0.13221153846153846,0.0
4086,9.03,95.0,6,6,4,0,0.28785812634184427,0.3834134615384615,0.0
4087,9.53,285.0,7,6,4,0,0.4488696878299764,0.4098557692307692,0.0
4088,10.51,167.0,8,6,4,0,0.5008440780481972,0.3701923076923077,0.0
4089,11.08,327.0,9,6,4,0,0.5281033731735223,0.2776442307692307,0.0
4090,11.44,121.0,10,6,4,0,0.5117477991872823,0.2512019230769231,0.0
4091,11.62,184.0,11,6,4,0,0.5037517380502876,0.2247596153846154,0.0
4092,11.87,138.0,12,6,4,0,0.5506377184999294,0.2247596153846154,0.0
4093,12.08,151.0,13,6,4,0,0.5833488762816393,0.21153846153846154,0.0
4094,12.17,105.0,14,6,4,0,0.5030248290897078,0.18509615384615385,0.0
4095,12.1,75.0,15,6,4,0,0.4448716682060379,0.15865384615384615,0.0
4096,12.09,77.0,16,6,4,0,0.4165220012881517,0.19831730769230768,0.0
4097,11.77,122.0,17,6,4,0,0.4274257158401769,0.2776442307692307,0.0
4098,11.35,17.0,18,6,4,0,0.48412504299892706,0.29086538461538464,0.0
4099,10.27,0.0,19,6,4,0,0.5738989806022896,0.3834134615384615,0.0
4100,9.96,0.0,20,6,4,0,0.6193311419543506,0.4098557692307692,0.0
4101,9.75,0.0,21,6,4,0,0.5818950478246407,0.3701923076923077,0.0
4102,9.64,0.0,22,6,4,0,0.552091554495504,0.21153846153846154,0.0
4103,9.55,0.0,23,6,4,0,0.4623176207068419,0.13221153846153846,0.0
4104,9.51,0.0,0,6,5,1,0.32575823442098123,0.09254807692307693,0.0
4105,9.41,0.0,1,6,5,1,0.2600987933673715,0.052884615384615384,0.0
4106,9.23,0.0,2,6,5,1,0.1977041030120352,0.026442307692307692,0.0
4107,9.17,0.0,3,6,5,1,0.18246818849595303,0.026442307692307692,0.0
4108,9.24,16.0,4,6,5,1,0.18174266822613075,0.026442307692307692,0.0
4109,9.56,51.0,5,6,5,1,0.18428198713084046,0.026442307692307692,0.0
4110,10.08,49.0,6,6,5,1,0.20387101460894252,0.052884615384615384,0.0
4111,11.9,111.0,7,6,5,1,0.2902078468541421,0.07932692307692307,0.0
4112,12.62,189.0,8,6,5,1,0.4193503404354935,0.23798076923076922,0.0
4113,13.46,437.0,9,6,5,1,0.5361590032103377,0.39663461538461536,0.0
4114,13.67,91.0,10,6,5,1,0.5952888581535419,0.4495192307692308,0.0
4115,14.4,83.0,11,6,5,1,0.606171652954381,0.47596153846153844,0.0
4116,15.18,148.0,12,6,5,1,0.6493400695748764,0.4098557692307692,0.0
4117,15.44,102.0,13,6,5,1,0.660585628590307,0.34375,0.0
4118,15.62,116.0,14,6,5,1,0.5938378254992358,0.29086538461538464,0.0
4119,15.53,128.0,15,6,5,1,0.5426886881763033,0.2512019230769231,0.0
4120,15.67,130.0,16,6,5,1,0.5303548538316117,0.2644230769230769,0.0
4121,15.23,79.0,17,6,5,1,0.5256389740745233,0.29086538461538464,0.0
4122,14.63,44.0,18,6,5,1,0.5760625852345688,0.3173076923076923,0.0
4123,12.82,0.0,19,6,5,1,0.6449869514906776,0.3173076923076923,0.0
4124,11.83,0.0,20,6,5,1,0.6504283543284881,0.29086538461538464,0.0
4125,11.15,0.0,21,6,5,1,0.5807784725157673,0.23798076923076922,0.0
4126,10.5,0.0,22,6,5,1,0.5401493676862197,0.19831730769230768,0.0
4127,9.83,0.0,23,6,5,1,0.5071382303099492,0.13221153846153846,0.0
4128,9.33,0.0,0,6,6,2,0.3624474441629085,0.11105769230769232,0.0
4129,8.52,0.0,1,6,6,2,0.26830532317298583,0.06346153846153846,0.0
4130,8.3,0.0,2,6,6,2,0.20638870873397341,0.03173076923076923,0.0
4131,8.03,0.0,3,6,6,2,0.1864740071803754,0.03173076923076923,0.0
4132,7.68,8.0,4,6,6,2,0.18068063917760477,0.03173076923076923,0.0
4133,9.37,35.0,5,6,6,2,0.17923229774243324,0.03173076923076923,0.0
4134,11.26,92.0,6,6,6,2,0.1763356134243561,0.06346153846153846,0.0
4135,12.8,218.0,7,6,6,2,0.21435458208075533,0.09519230769230769,0.0
4136,13.84,515.0,8,6,6,2,0.3363773721642595,0.28557692307692306,0.0
4137,14.58,686.0,9,6,6,2,0.5242997192415878,0.47596153846153844,0.0
4138,15.51,144.0,10,6,6,2,0.6517538032682496,0.5394230769230769,0.0
4139,16.09,204.0,11,6,6,2,0.7180154411534455,0.5711538461538461,0.0
4140,16.73,170.0,12,6,6,2,0.7737766038023263,0.49182692307692305,0.0
4141,17.46,75.0,13,6,6,2,0.6966524135902715,0.4125,0.0
4142,17.54,116.0,14,6,6,2,0.5481973771934383,0.3490384615384615,0.0
4143,17.4,159.0,15,6,6,2,0.47940113950035046,0.3014423076923077,0.0
4144,17.4,177.0,16,6,6,2,0.4062598780012323,0.3173076923076923,0.0
4145,16.96,146.0,17,6,6,2,0.3841726613314158,0.3490384615384615,0.0
4146,16.25,66.0,18,6,6,2,0.42834708259177506,0.38076923076923075,0.0
4147,14.54,0.0,19,6,6,2,0.5170580153670724,0.38076923076923075,0.0
4148,13.36,0.0,20,6,6,2,0.5844059135716836,0.3490384615384615,0.0
4149,12.29,0.0,21,6,6,2,0.5572495089574002,0.28557692307692306,0.0
4150,11.93,0.0,22,6,6,2,0.5264722448544029,0.23798076923076922,0.0
4151,11.28,0.0,23,6,6,2,0.45043430708710264,0.15865384615384615,0.0
4152,11.14,0.0,0,6,0,0,0.3119176921143864,0.07932692307692307,0.0
4153,10.99,0.0,1,6,0,0,0.20963187725377094,0.039663461538461536,0.0
4154,10.7,0.0,2,6,0,0,0.18541577858543506,0.013221153846153846,0.0
4155,10.1,0.0,3,6,0,0,0.17168127623897464,0.013221153846153846,0.0
4156,10.08,66.0,4,6,0,0,0.1702355380350037,0.039663461538461536,0.0
4157,11.24,221.0,5,6,0,0,0.1904758555475943,0.13221153846153846,0.0
4158,12.79,395.0,6,6,0,0,0.28625592736330063,0.3834134615384615,0.0
4159,14.6,555.0,7,6,0,0,0.4463713093516278,0.4098557692307692,0.0
4160,15.82,706.0,8,6,0,0,0.4980564134358087,0.3701923076923077,0.0
4161,17.03,677.0,9,6,0,0,0.5251639853962017,0.2776442307692307,0.0
4162,17.36,557.0,10,6,0,0,0.5088994455611142,0.2512019230769231,0.0
4163,17.81,570.0,11,6,0,0,0.5009478901136376,0.2247596153846154,0.0
4164,18.38,713.0,12,6,0,0,0.5475729058109892,0.2247596153846154,0.0
4165,18.8,689.0,13,6,0,0,0.5801019956856082,0.21153846153846154,0.0
4166,18.93,499.0,14,6,0,0,0.5002250267255998,0.18509615384615385,0.0
4167,19.05,519.0,15,6,0,0,0.44239554246655066,0.15865384615384615,0.0
4168,19.09,199.0,16,6,0,0,0.4142036678810696,0.19831730769230768,0.0
4169,18.48,226.0,17,6,0,0,0.4250466930973811,0.2776442307692307,0.0
4170,17.75,98.0,18,6,0,0,0.48143043535934915,0.29086538461538464,0.0
4171,16.61,0.0,19,6,0,0,0.570704697383184,0.3834134615384615,0.0
4172,15.22,0.0,20,6,0,0,0.6158839864815162,0.4098557692307692,0.0
4173,14.01,0.0,21,6,0,0,0.5786562593319574,0.3701923076923077,0.0
4174,13.84,0.0,22,6,0,0,0.5490186501110677,0.21153846153846154,0.0
4175,14.27,0.0,23,6,0,0,0.459744391880701,0.13221153846153846,0.0
4176,13.84,0.0,0,6,1,0,0.3113758308850803,0.07932692307692307,0.0
4177,13.51,0.0,1,6,1,0,0.20926770619125065,0.039663461538461536,0.0
4178,13.11,0.0,2,6,1,0,0.18509367554560247,0.013221153846153846,0.0
4179,12.5,0.0,3,6,1,0,0.17138303272056823,0.013221153846153846,0.0
4180,12.31,13.0,4,6,1,0,0.16993980604005643,0.039663461538461536,0.0
4181,12.79,69.0,5,6,1,0,0.19014496220999166,0.13221153846153846,0.0
4182,15.07,139.0,6,6,1,0,0.2857586455547748,0.3834134615384615,0.0
4183,16.53,299.0,7,6,1,0,0.44559587619228463,0.4098557692307692,0.0
4184,17.94,495.0,8,6,1,0,0.4971911932994756,0.3701923076923077,0.0
4185,19.02,719.0,9,6,1,0,0.5242516745104653,0.2776442307692307,0.0
4186,19.69,678.0,10,6,1,0,0.5080153886697167,0.2512019230769231,0.0
4187,20.21,613.0,11,6,1,0,0.5000776469303861,0.2247596153846154,0.0
4188,20.44,722.0,12,6,1,0,0.546621666012955,0.2247596153846154,0.0
4189,20.38,606.0,13,6,1,0,0.5790942465325165,0.21153846153846154,0.0
4190,20.46,435.0,14,6,1,0,0.4993560394060965,0.18509615384615385,0.0
4191,20.21,474.0,15,6,1,0,0.44162701600743015,0.15865384615384615,0.0
4192,19.86,363.0,16,6,1,0,0.4134841161155689,0.19831730769230768,0.0
4193,19.37,246.0,17,6,1,0,0.4243083049034518,0.2776442307692307,0.0
4194,18.71,83.0,18,6,1,0,0.480594098059835,0.29086538461538464,0.0
4195,17.9,0.0,19,6,1,0,0.5697132732446369,0.3834134615384615,0.0
4196,16.27,0.0,20,6,1,0,0.6148140770071271,0.4098557692307692,0.0
4197,15.05,0.0,21,6,1,0,0.5776510214747518,0.3701923076923077,0.0
4198,14.19,0.0,22,6,1,0,0.5480648985543133,0.21153846153846154,0.0
4199,13.56,0.0,23,6,1,0,0.45894572715638926,0.13221153846153846,0.0
4200,13.09,0.0,0,6,2,0,0.3108541815618475,0.07932692307692307,0.0
4201,12.66,0.0,1,6,2,0,0.2089171191155194,0.039663461538461536,0.0
4202,12.21,0.0,2,6,2,0,0.1847835873256297,0.013221153846153846,0.0
4203,11.87,0.0,3,6,2,0,0.17109591398037569,0.013221153846153846,0.0
4204,11.75,59.0,4,6,2,0,0.16965510512755214,0.039663461538461536,0.0
4205,13.32,206.0,5,6,2,0,0.18982641151455215,0.13221153846153846,0.0
4206,15.56,378.0,6,6,2,0,0.28527991283927956,0.3834134615384615,0.0
4207,18.0,545.0,7,6,2,0,0.4448493674737117,0.4098557692307692,0.0
4208,19.84,693.0,8,6,2,0,0.49635824667426204,0.3701923076923077,0.0
4209,20.86,800.0,9,6,2,0,0.523373393199328,0.2776442307692307,0.0
4210,21.45,748.0,10,6,2,0,0.5071643083447714,0.2512019230769231,0.0
4211,21.84,903.0,11,6,2,0,0.4992398643799094,0.2247596153846154,0.0
4212,22.32,863.0,12,6,2,0,0.5457059082299593,0.2247596153846154,0.0
4213,22.58,720.0,13,6,2,0,0.5781240876604459,0.21153846153846154,0.0
4214,22.77,655.0,14,6,2,0,0.4985194659393435,0.18509615384615385,0.0
4215,22.67,447.0,15,6,2,0,0.4408871562928331,0.15865384615384615,0.0
4216,22.5,240.0,16,6,2,0,0.41279140436577355,0.19831730769230768,0.0
4217,22.22,84.0,17,6,2,0,0.4235974593303101,0.2776442307692307,0.0
4218,20.97,9.0,18,6,2,0,0.4797889565234376,0.29086538461538464,0.0
4219,19.82,0.0,19,6,2,0,0.5687588303421247,0.3834134615384615,0.0
4220,18.26,0.0,20,6,2,0,0.6137840765909405,0.4098557692307692,0.0
4221,16.87,0.0,21,6,2,0,0.5766832803378394,0.3701923076923077,0.0
4222,15.83,0.0,22,6,2,0,0.5471467230236222,0.21153846153846154,0.0
4223,15.3,0.0,23,6,2,0,0.4581768534352802,0.13221153846153846,0.0
4224,14.71,0.0,0,6,3,0,0.3103528413488865,0.07932692307692307,0.0
4225,13.89,0.0,1,6,3,0,0.20858018120423663,0.039663461538461536,0.0
4226,13.36,0.0,2,6,3,0,0.1844855715463452,0.013221153846153846,0.0
4227,13.11,0.0,3,6,3,0,0.17081997345598016,0.013221153846153846,0.0
4228,12.92,21.0,4,6,3,0,0.16938148828526234,0.039663461538461536,0.0
4229,14.6,157.0,5,6,3,0,0.1895202627913862,0.13221153846153846,0.0
4230,16.61,371.0,6,6,3,0,0.28481981832443104,0.3834134615384615,0.0
4231,18.13,538.0,7,6,3,0,0.4441319220976375,0.4098557692307692,0.0
4232,19.44,685.0,8,6,3,0,0.49555772874506737,0.3701923076923077,0.0
4233,20.69,813.0,9,6,3,0,0.522529305643916,0.2776442307692307,0.0
4234,21.79,884.0,10,6,3,0,0.5063463624700467,0.2512019230769231,0.0
4235,22.09,830.0,11,6,3,0,0.49843469899654097,0.2247596153846154,0.0
4236,22.39,840.0,12,6,3,0,0.5448258033902964,0.2247596153846154,0.0
4237,22.72,659.0,13,6,3,0,0.577191698993919,0.21153846153846154,0.0
4238,22.87,636.0,14,6,3,0,0.4977154624098646,0.18509615384615385,0.0
4239,22.8,499.0,15,6,3,0,0.440176101144944,0.15865384615384615,0.0
4240,22.55,322.0,16,6,3,0,0.41212566154760377,0.19831730769230768,0.0
4241,21.72,216.0,17,6,3,0,0.4229142886674603,0.2776442307692307,0.0
4242,19.89,77.0,18,6,3,0,0.4790151609871312,0.29086538461538464,0.0
4243,20.16,0.0,19,6,3,0,0.5678415459012995,0.3834134615384615,0.0
4244,18.89,0.0,20,6,3,0,0.6127941759529499,0.4098557692307692,0.0
4245,17.85,0.0,21,6,3,0,0.5757532153959313,0.3701923076923077,0.0
4246,16.75,0.0,22,6,3,0,0.546264294447291,0.21153846153846154,0.0
4247,15.88,0.0,23,6,3,0,0.4574379137573707,0.13221153846153846,0.0
4248,15.05,0.0,0,6,4,0,0.30987190353703864,0.07932692307692307,0.0
4249,14.44,0.0,1,6,4,0,0.20825695525106153,0.039663461538461536,0.0
4250,13.56,0.0,2,6,4,0,0.1841996837594454,0.013221153846153846,0.0
4251,12.9,0.0,3,6,4,0,0.170555262560814,0.013221153846153846,0.0
4252,12.65,51.0,4,6,4,0,0.16911900656676998,0.039663461538461536,0.0
4253,14.53,193.0,5,6,4,0,0.18922657303158563,0.13221153846153846,0.0
4254,17.34,370.0,6,6,4,0,0.2843784477892422,0.3834134615384615,0.0
4255,19.73,543.0,7,6,4,0,0.4434436737929609,0.4098557692307692,0.0
4256,21.32,688.0,8,6,4,0,0.49478978839943255,0.3701923076923077,0.0
4257,22.16,812.0,9,6,4,0,0.5217195688283743,0.2776442307692307,0.0
4258,22.66,789.0,10,6,4,0,0.5055617039813861,0.2512019230769231,0.0
4259,23.23,820.0,11,6,4,0,0.49766230056744526,0.2247596153846154,0.0
4260,23.88,836.0,12,6,4,0,0.5439815147754685,0.2247596153846154,0.0
4261,24.22,798.0,13,6,4,0,0.5762972546099107,0.21153846153846154,0.0
4262,24.55,671.0,14,6,4,0,0.49694417860482587,0.18509615384615385,0.0
4263,24.62,545.0,15,6,4,0,0.4394939829432308,0.15865384615384615,0.0
4264,24.27,403.0,16,6,4,0,0.4114870116740367,0.19831730769230768,0.0
4265,23.61,246.0,17,6,4,0,0.4222589202564821,0.2776442307692307,0.0
4266,22.58,92.0,18,6,4,0,0.47827285629015454,0.29086538461538464,0.0
4267,21.23,0.0,19,6,4,0,0.5669615908504554,0.3834134615384615,0.0
4268,19.24,0.0,20,6,4,0,0.6118445604154132,0.4098557692307692,0.0
4269,17.7,0.0,21,6,4,0,0.5748610002761919,0.3701923076923077,0.0
4270,16.44,0.0,22,6,4,0,0.5454177770064469,0.21153846153846154,0.0
4271,15.53,0.0,23,6,4,0,0.4567290457649225,0.13221153846153846,0.0
4272,14.96,0.0,0,6,5,1,0.32196001076645564,0.09254807692307693,0.0
4273,14.46,0.0,1,6,5,1,0.2570661351375681,0.052884615384615384,0.0
4274,13.83,0.0,2,6,5,1,0.1953989443730496,0.026442307692307692,0.0
4275,13.13,0.0,3,6,5,1,0.1803406751653211,0.026442307692307692,0.0
4276,12.8,53.0,4,6,5,1,0.17962361418923561,0.026442307692307692,0.0
4277,14.25,201.0,5,6,5,1,0.1821333255671576,0.026442307692307692,0.0
4278,17.05,382.0,6,6,5,1,0.2014939520748969,0.052884615384615384,0.0
4279,19.63,548.0,7,6,5,1,0.28682412794610884,0.07932692307692307,0.0
4280,21.41,698.0,8,6,5,1,0.4144608665509863,0.23798076923076922,0.0
4281,22.89,816.0,9,6,5,1,0.5299075824499966,0.39663461538461536,0.0
4282,23.83,883.0,10,6,5,1,0.5883480048034205,0.4495192307692308,0.0
4283,24.53,927.0,11,6,5,1,0.5991039100811119,0.47596153846153844,0.0
4284,24.55,912.0,12,6,5,1,0.64176899821748,0.4098557692307692,0.0
4285,25.05,839.0,13,6,5,1,0.6528834380822739,0.34375,0.0
4286,25.28,720.0,14,6,5,1,0.5869138903768591,0.29086538461538464,0.0
4287,25.3,578.0,15,6,5,1,0.5363611336088489,0.2512019230769231,0.0
4288,24.97,414.0,16,6,5,1,0.5241711070953793,0.2644230769230769,0.0
4289,24.32,248.0,17,6,5,1,0.5195102131929294,0.29086538461538464,0.0
4290,23.17,96.0,18,6,5,1,0.569345903026606,0.3173076923076923,0.0
4291,21.6,0.0,19,6,5,1,0.6374666359454997,0.3173076923076923,0.0
4292,19.53,0.0,20,6,5,1,0.642844593736055,0.29086538461538464,0.0
4293,17.95,0.0,21,6,5,1,0.5740068043654376,0.23798076923076922,0.0
4294,16.7,0.0,22,6,5,1,0.5338514210672944,0.19831730769230768,0.0
4295,15.96,0.0,23,6,5,1,0.5012251813070806,0.13221153846153846,0.0
4296,15.42,0.0,0,6,6,2,0.3583784037634333,0.11105769230769232,0.0
4297,15.88,0.0,1,6,6,2,0.265293175566868,0.06346153846153846,0.0
4298,15.89,0.0,2,6,6,2,0.2040716721089846,0.03173076923076923,0.0
4299,14.77,0.0,3,6,6,2,0.18438054433674003,0.03173076923076923,0.0
4300,13.57,61.0,4,6,6,2,0.1786522159540618,0.03173076923076923,0.0
4301,15.21,214.0,5,6,6,2,0.17722013442880982,0.03173076923076923,0.0
4302,18.19,385.0,6,6,6,2,0.17435596990184374,0.06346153846153846,0.0
4303,21.55,547.0,7,6,6,2,0.21194811606947173,0.09519230769230769,0.0
4304,23.27,697.0,8,6,6,2,0.3326010091794851,0.28557692307692306,0.0
4305,24.33,806.0,9,6,6,2,0.5184136334755461,0.47596153846153844,0.0
4306,25.02,690.0,10,6,6,2,0.6444368456354294,0.5394230769230769,0.0
4307,25.42,757.0,11,6,6,2,0.7099545932237099,0.5711538461538461,0.0
4308,25.77,821.0,12,6,6,2,0.7650897489442529,0.49182692307692305,0.0
4309,26.2,829.0,13,6,6,2,0.688831398597413,0.4125,0.0
4310,26.2,682.0,14,6,6,2,0.5420430026200106,0.3490384615384615,0.0
4311,26.52,569.0,15,6,6,2,0.47401911030626886,0.3014423076923077,0.0
4312,26.25,412.0,16,6,6,2,0.4016989744019051,0.3173076923076923,0.0
4313,25.59,245.0,17,6,6,2,0.3798597213443717,0.3490384615384615,0.0
4314,24.27,91.0,18,6,6,2,0.4235382155602498,0.38076923076923075,0.0
4315,22.75,0.0,19,6,6,2,0.5112532288911852,0.38076923076923075,0.0
4316,20.93,0.0,20,6,6,2,0.577845041916858,0.3490384615384615,0.0
4317,19.53,0.0,21,6,6,2,0.5509935099161445,0.28557692307692306,0.0
4318,18.82,0.0,22,6,6,2,0.5205617692735244,0.23798076923076922,0.0
4319,18.1,0.0,23,6,6,2,0.4453774760880788,0.15865384615384615,0.0
4320,17.57,0.0,0,6,0,0,0.3085523845187901,0.07932692307692307,0.0
4321,17.26,0.0,1,6,0,0,0.20737014037217272,0.039663461538461536,0.0
4322,16.95,0.0,2,6,0,0,0.18341531130367952,0.013221153846153846,0.0
4323,16.75,0.0,3,6,0,0,0.16982899178260083,0.013221153846153846,0.0
4324,16.61,6.0,4,6,0,0,0.16839885174288954,0.039663461538461536,0.0
